,PRODUCT_ID,MANUFACTURER,DEPARTMENT,BRAND,COMMODITY_DESC,SUB_COMMODITY_DESC,CURR_SIZE_OF_PRODUCT
3445,373795,3723,DELI,National,DELI MEATS,MEAT:HAM BULK, 
3459,376193,1548,MEAT-PCKGD,National,BACON,FLAVORED/OTHER,16 OZ
3461,377218,1794,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,ROLLS - FLAVORED/OTHER,16 OZ
3463,377504,3661,MEAT,National,BEEF,LEAN, 
3471,378794,69,MEAT,Private,BEEF,LEAN,5 LB
3472,379168,2934,MEAT,National,BEEF,SELECT BEEF, 
3474,380266,4301,MEAT,National,CHICKEN,CHICKEN THIGHS, 
3478,380786,3426,MEAT,National,BEEF,SELECT BEEF, 
3482,381946,4729,MEAT,National,BEEF,PRIMAL, 
3484,382255,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN BREADED PREPARED CHICK,28.8 OZ
3486,382344,1794,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,ROLLS - FLAVORED/OTHER,16 OZ
3493,384254,4847,MEAT,National,SMOKED MEATS,HAMS-HALF/PORT BONE-IN, 
3496,384912,4303,MEAT,National,CHICKEN,CHICKEN BREAST BONELESS, 
3501,385498,4759,MEAT,National,PORK,BUTTS, 
3502,386138,4338,MEAT,National,PORK,RIBS, 
3510,388636,69,SEAFOOD-PCKGD,Private,SEAFOOD - FROZEN,SEAFOOD-FRZ-RAW FILLETS,2 LB
3514,389118,4221,DELI,National,DELI MEATS,MEAT: TURKEY BULK, 
3517,389562,4333,MEAT,National,PORK,DRY, 
3533,392444,4183,MEAT,National,CHICKEN,WHOLE CHICKEN (ROASTERS/FRYER), 
3536,393029,2326,GROCERY,National,SEAFOOD - SHELF STABLE,TUNA,2.6 OZ
3553,396165,3726,DELI,National,DELI MEATS,MEAT:HAM BULK, 
3557,396830,2913,MEAT,National,BEEF,CHOICE BEEF, 
3562,397656,4348,MEAT,National,PORK,DRY, 
3572,398997,69,MEAT-PCKGD,Private,MEAT - MISC,GRND/PATTY - FROZEN,3 LB
3586,400674,2972,MEAT,National,BEEF,KABOBS, 
3597,402896,69,MEAT-PCKGD,Private,BACON,PRE-COOKED,2.1 OZ
3599,403066,397,GROCERY,National,MEAT - SHELF STABLE,CHUNK MEATS - ALL,12.5 OZ
3602,403231,1548,MEAT-PCKGD,National,BACON,FLAVORED/OTHER,1 LB
3609,404022,69,MEAT-PCKGD,Private,MEAT - MISC,GRND/PATTY - FROZEN,3 LB
3612,404277,69,MEAT-PCKGD,Private,FROZEN MEAT,CORN DOGS,27 OZ
3624,405047,3475,MEAT,National,PORK,ENHANCED, 
3632,405930,4547,DELI,National,CHICKEN/POULTRY,CHIX:VALUE ADDED (COLD), 
3643,407547,69,MEAT-PCKGD,Private,FROZEN MEAT,CORN DOGS,1 LB
3650,408450,3520,DELI,National,DELI MEATS,MEAT:HAM BULK, 
3664,410214,397,MEAT-PCKGD,National,LUNCHMEAT,POULTRY,12 OZ
3668,410569,4184,MEAT,National,CHICKEN,CHICKEN BREAST BONELESS, 
3670,410713,4831,MEAT,National,SMOKED MEATS,HAMS-WHOLE BONE-IN, 
3679,412086,2970,MEAT,National,BEEF,CUBED MEATS, 
3680,412101,2877,MEAT,National,BEEF,CHOICE BEEF, 
3683,412400,3973,MEAT,National,CHICKEN,WHOLE CHICKEN (ROASTERS/FRYER), 
3685,412587,397,MEAT-PCKGD,National,BACON,PRE-COOKED,6.6 OZ
3698,414464,4881,DELI,National,DELI MEATS,MEAT:HAM BULK, 
3705,415384,3430,MEAT,National,BEEF,SELECT BEEF, 
3730,419497,4308,MEAT,National,CHICKEN,WHOLE CHICKEN (ROASTERS/FRYER), 
3736,420436,1815,GROCERY,National,FRZN MEAT/MEAT DINNERS,CHICKEN-FULLY COOKED,6 OZ
3741,421014,4500,DELI,National,DELI MEATS,MEAT: BEEF BULK, 
3749,422090,2971,MEAT,National,BEEF,CUBED MEATS, 
3752,423151,4879,DELI,National,DELI MEATS,MEAT:HAM BULK, 
3754,423175,2880,MEAT,National,BEEF,CHOICE BEEF, 
3759,423877,4177,MEAT,National,CHICKEN,WHOLE CHICKEN (ROASTERS/FRYER), 
3763,424719,3660,MEAT,National,BEEF,LEAN, 
3765,425032,4182,MEAT,National,CHICKEN,CHICKEN BREAST BONE IN, 
3785,428947,3489,MEAT,National,PORK,ENHANCED, 
3793,429988,4178,MEAT,National,CHICKEN,CHICKEN BREAST BONE IN, 
3799,431546,2871,MEAT,National,BEEF,RIBS, 
3801,431608,3474,MEAT,National,PORK,ENHANCED, 
3812,433367,4728,MEAT,National,BEEF,LEAN, 
3817,433965,2896,MEAT,National,BEEF,RIBS, 
3819,434508,3663,MEAT,National,BEEF,PRIMAL, 
3827,435391,3493,MEAT,National,PORK,ENHANCED, 
3828,435602,3006,MEAT,National,LAMB,ROUND/LEG, 
3829,435635,4298,MEAT,National,CHICKEN,CHICKEN BREAST BONE IN, 
3833,435973,397,MEAT-PCKGD,National,LUNCHMEAT,POULTRY,5.5 OZ
3845,438172,4342,MEAT,National,PORK,DRY, 
3855,439933,1275,MEAT-PCKGD,National,LUNCHMEAT,HAM,16 OZ
3862,441649,1107,MEAT-PCKGD,National,LUNCHMEAT,POULTRY,6 OZ
3864,442351,2209,MEAT-PCKGD,National,MEAT - MISC,SNACK MEAT,12 OZ
3865,442456,1107,MEAT-PCKGD,National,DINNER SAUSAGE,SMOKED/COOKED - BETTER FOR YOU,14 OZ
3880,445172,4035,MEAT,National,PORK,ENHANCED, 
3898,449370,2326,GROCERY,National,SEAFOOD - SHELF STABLE,TUNA,5.0 OZ
3908,450643,4179,MEAT,National,CHICKEN,DRUMS, 
3951,459467,69,MEAT,Private,BEEF,PRIMAL,1 LB
3973,466039,1107,MEAT-PCKGD,National,LUNCHMEAT,POULTRY,6 OZ
3981,467401,1548,MEAT,National,SMOKED MEATS,HAM - STEAKS/SLICES/CUBES,8 OZ
4003,471693,4062,MEAT,National,PORK,RIBS - SPARE RIB/BACK RIB, 
4010,472364,4055,MEAT,National,PORK,LOIN - CHOPS BONELESS, 
4015,473200,2829,MEAT,National,BEEF,SELECT BEEF, 
4017,473690,4730,MEAT,National,BEEF,GRND/PATTY - CHUCK, 
4024,475616,1999,GROCERY,National,MEAT - SHELF STABLE,CHUNK MEATS - ALL,5 OZ
4029,476014,1094,MEAT-PCKGD,National,HOT DOGS,BETTER FOR YOU,16 OZ
4035,476476,1089,MEAT-PCKGD,National,LUNCHMEAT,POULTRY,5 OZ
4045,477584,1094,MEAT-PCKGD,National,LUNCHMEAT,LUNCH COMBO,11.55 OZ
4047,477956,1999,GROCERY,National,MEAT - SHELF STABLE,CHUNK MEATS - ALL,10 OZ
4074,482597,1138,MEAT-PCKGD,National,DINNER SAUSAGE,SMOKED/COOKED,16 OZ
4076,482618,1584,MEAT-PCKGD,National,FROZEN MEAT,SNACKS/APPETIZERS,30 OZ
4110,488187,69,MEAT,Private,BEEF,LEAN,5 LB
4124,490823,69,SEAFOOD-PCKGD,Private,SEAFOOD - FROZEN,SEAFOOD-FRZ-RAW FILLETS,2 LB
4127,491051,2326,GROCERY,National,SEAFOOD - SHELF STABLE,TUNA,5.5 OZ
4129,491618,4182,MEAT,National,CHICKEN,CHICKEN BREAST BONE IN, 
4133,492004,1018,MEAT-PCKGD,National,HOT DOGS,BETTER FOR YOU,16 OZ
4140,492628,1275,MEAT-PCKGD,National,LUNCHMEAT,POULTRY,1 LB
4153,495179,2219,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,PATTIES - RAW,9.6 OZ
4158,496015,1094,MEAT-PCKGD,National,LUNCHMEAT,LUNCH COMBO,12.45 OZ
4173,498586,3998,MEAT,National,BEEF,SELECT BEEF, 
4175,499517,69,DELI,Private,DELI MEATS,MEAT: TURKEY PPK/PRESLC,7 OZ
4182,501112,69,SEAFOOD-PCKGD,Private,SEAFOOD - FROZEN,SEAFOOD-FRZ-IQF RAW SHRIMP RW,1 LB
4185,501597,2244,DELI,National,DELI MEATS,MEAT: HAM PPK/PRSLC,8 OZ
4186,501675,3395,SEAFOOD,National,SEAFOOD - FROZEN,SEAFOOD-FRZ-RW-ALL, 
4201,503495,2840,MEAT,National,BEEF,SELECT BEEF, 
4207,504521,69,DELI,Private,CHICKEN/POULTRY,CHIX: ROTISSERIE (HOT), 
4221,506756,397,MEAT-PCKGD,National,MEAT - MISC,BREAST - BONELESS(IQF),2.5 LB
4238,509689,1230,MEAT-PCKGD,National,LUNCHMEAT,POULTRY,6 OZ
4247,511377,397,MEAT-PCKGD,National,FROZEN MEAT,FRZN BREADED PREPARED CHICK,26 OZ
4252,513445,1138,MEAT-PCKGD,National,LUNCHMEAT,LUNCH COMBO,12.2 OZ
4275,516994,1107,MEAT-PCKGD,National,LUNCHMEAT,POULTRY,16 OZ
4304,524050,2311,MEAT-PCKGD,National,BACON,ECONOMY,24 OZ
4308,524374,2821,MEAT,National,BEEF,LOIN - STK/CHP/SLC, 
4311,524567,4499,DELI,National,DELI MEATS,MEAT: TURKEY BULK, 
4314,524759,69,MEAT-PCKGD,Private,FROZEN MEAT,FRZN BURGERS/BBQ/MEATBALL,12 OZ
4319,525750,4008,MEAT,National,BEEF,PRIMAL, 
4321,526402,1089,MEAT-PCKGD,National,LUNCHMEAT,HAM,5 OZ
4334,529379,4314,MEAT,National,CHICKEN,CHICKEN BREAST BONELESS, 
4336,529523,4177,MEAT,National,CHICKEN,WHOLE CHICKEN (ROASTERS/FRYER), 
4342,532397,1094,MEAT-PCKGD,National,LUNCHMEAT,VARIETY PACK,9 OZ
4371,537818,69,GROCERY,Private,SEAFOOD - SHELF STABLE,TUNA,6 OZ
4379,538820,1089,MEAT-PCKGD,National,LUNCHMEAT,POULTRY,5 OZ.
4386,539951,1719,MEAT-PCKGD,National,BACON,BETTER FOR YOU,12 OZ
4413,545410,397,MEAT-PCKGD,National,FROZEN MEAT,FRZN BREADED PREPARED CHICK,25 OZ
4426,547867,1815,MEAT-PCKGD,National,HEAT/SERVE,CHICKEN-FULLY COOKED,9 OZ
4434,549097,69,DELI,Private,DELI MEATS,MEAT: TURKEY PPK/PRESLC,7 OZ
4440,549868,3730,DELI,National,DELI MEATS,MEAT: TURKEY BULK, 
4462,554611,1089,MEAT-PCKGD,National,LUNCHMEAT,HAM,9 OZ
4529,566175,3284,SEAFOOD,National,SEAFOOD-FRESH,SEAFOOD-FRE-RAW FINFISH-OTHER, 
4565,572514,4308,MEAT,National,CHICKEN,WHOLE CHICKEN (ROASTERS/FRYER), 
4586,576928,69,GROCERY,Private,SEAFOOD - SHELF STABLE,MISC.CND SEAFOODS (CRABETC),2 OZ
4587,576942,1107,MEAT-PCKGD,National,DINNER SAUSAGE,SMOKED/COOKED - BETTER FOR YOU,14 OZ
4600,579222,2209,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,LINKS - RAW,12 OZ
4621,584394,69,MEAT,Private,BEEF,LEAN,1 LB
4624,584742,1912,MEAT-PCKGD,National,BACON,ECONOMY,12 OZ
4629,585818,4057,MEAT,National,PORK,ENHANCED, 
4642,590582,397,MEAT-PCKGD,National,FROZEN MEAT,FRZN BREADED PREPARED CHICK,16 OZ
4643,590975,69,GROCERY,Private,MEAT - SHELF STABLE,VIENNA SAUSAGE,5 OZ
4670,595517,69,MEAT-PCKGD,Private,BREAKFAST SAUSAGE/SANDWICHES,LINKS - RAW,12 OZ
4693,599939,4478,DELI,National,DELI MEATS,MEAT: CHICKEN BULK, 
4705,601691,5966,MEAT-PCKGD,National,HOT DOGS,ECONOMY - MEAT,16 OZ
4710,603330,4732,MEAT,National,BEEF,GRND/PATTY - ROUND, 
4741,611498,3291,SEAFOOD,National,SEAFOOD-FRESH,SEAFOOD-FRE-RAW FINFISH-OTHER, 
4748,612166,3341,SEAFOOD,National,SEAFOOD - FROZEN,SEAFOOD-FRZ-RW-ALL, 
4750,612510,69,MEAT-PCKGD,Private,MEAT - MISC,BREAST - BONELESS(IQF),3 LB
4759,613839,5226,MEAT-PCKGD,National,HOT DOGS,HOT DOGS-BEEF,16 OZ
4782,617819,3392,SEAFOOD,National,SEAFOOD-FRESH,SEAFOOD-FRE-SHRIMP, 
4789,619561,1094,MEAT-PCKGD,National,BACON,PREMIUM,12 OZ
4825,627009,213,GROCERY,National,MEAT - SHELF STABLE,VIENNA SAUSAGE,5 OZ
4831,628569,69,MEAT-PCKGD,Private,BREAKFAST SAUSAGE/SANDWICHES,LINKS - RAW,20 OZ
4835,629227,4234,DELI,National,DELI MEATS,MEAT: LUNCHMEAT BULK, 
4838,629950,69,MEAT-PCKGD,Private,DINNER SAUSAGE,FRESH,18 OZ
4846,631812,1548,MEAT-PCKGD,National,BACON,ECONOMY,16 OZ
4894,640403,1094,MEAT-PCKGD,National,LUNCHMEAT,LUNCH COMBO,4.5 OZ
4895,640559,4149,DELI,National,CHICKEN/POULTRY,CHIX:FRD 8PC/CUT UP (HOT), 
4897,640678,4827,MEAT,National,SMOKED MEATS,OFFALS, 
4904,642334,1107,MEAT-PCKGD,National,LUNCHMEAT,VARIETY PACK,12 OZ
4905,642430,1230,MEAT-PCKGD,National,BACON,ECONOMY,12 OZ
4906,642584,69,SEAFOOD-PCKGD,Private,SEAFOOD - FROZEN,SEAFOOD-FRZ-RAW FILLETS,16 OZ
4940,648042,69,SEAFOOD-PCKGD,Private,SEAFOOD - FROZEN,SEAFOOD-FRZ-IQF RAW SHRIMP RW,10 OZ
4945,649483,3995,MEAT,National,BEEF,RIB - STK/CHP/SLC, 
4961,652482,69,MEAT-PCKGD,Private,FROZEN MEAT,FRZN BREADED PREPARED CHICK,28 OZ
4980,655607,2326,GROCERY,National,SEAFOOD - SHELF STABLE,TUNA,2.6 OZ
4989,657465,1089,MEAT-PCKGD,National,LUNCHMEAT,POULTRY,5 OZ.
5010,661362,1094,MEAT-PCKGD,National,LUNCHMEAT,BOLOGNA,16 OZ
5014,662813,4184,MEAT,National,CHICKEN,CHICKEN BREAST BONELESS, 
5028,666765,1548,MEAT-PCKGD,National,BACON,ECONOMY,16 OZ
5031,666984,1094,MEAT-PCKGD,National,LUNCHMEAT,LUNCH COMBO,4.5 OZ
5044,670269,1094,MEAT-PCKGD,National,LUNCHMEAT,POULTRY,10 OZ
5045,670370,2800,MEAT,National,BEEF,CHUCK/SHLDR - ROAST, 
5047,670556,2835,MEAT,National,BEEF,SELECT BEEF, 
5077,676647,397,MEAT-PCKGD,National,FROZEN MEAT,FRZN BREADED PREPARED CHICK,10.5 OZ
5081,677582,4307,MEAT,National,CHICKEN,WHOLE CHICKEN (ROASTERS/FRYER), 
5100,679919,69,MEAT-PCKGD,Private,MEAT - MISC,GRND/PATTY - FROZEN,3 LB
5104,680389,1138,MEAT-PCKGD,National,LUNCHMEAT,LUNCH COMBO,8.11 OZ
5116,682065,1764,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,ROLLS - PORK,1 LB
5131,684567,5226,MEAT-PCKGD,National,HOT DOGS,PREMIUM - MEAT,16 OZ
5171,693577,3732,DELI,National,DELI MEATS,MEAT: TURKEY BULK, 
5190,697173,1764,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,ROLLS - PORK,1 LB
5197,698193,1094,MEAT-PCKGD,National,LUNCHMEAT,BOLOGNA,8 OZ
5201,699055,5966,MEAT-PCKGD,National,HOT DOGS,ECONOMY - MEAT,3 LB
5216,701381,69,MEAT-PCKGD,Private,DINNER SAUSAGE,FRESH,18 OZ
5239,706514,1138,MEAT-PCKGD,National,LUNCHMEAT,LUNCH COMBO,3.3 OZ
5252,709249,318,MEAT,National,SMOKED MEATS,HAMS-DRY CURED/COUNTRY,2 LBS
5256,709738,397,DELI,National,CHICKEN/POULTRY,CHIX: ROTISSERIE (HOT), 
5260,710450,2326,GROCERY,National,SEAFOOD - SHELF STABLE,TUNA,5.0 OZ
5274,712882,5966,MEAT-PCKGD,National,BACON,ECONOMY,12 OZ
5276,713536,1094,MEAT-PCKGD,National,HOT DOGS,PREMIUM - MEAT,16 OZ
5280,714637,2209,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,LINKS - RAW,12 OZ
5287,716896,5248,MEAT,National,TURKEY,GROUND TURKEY,6 PC
5288,717503,397,MEAT-PCKGD,National,LUNCHMEAT,POULTRY,5.5 OZ
5313,723516,1089,MEAT-PCKGD,National,LUNCHMEAT,HAM,5 OZ
5322,725653,472,GROCERY,National,WAREHOUSE SNACKS,MEAT SNACKS,.97 OZ
5337,728514,69,MEAT-PCKGD,Private,LUNCHMEAT,POULTRY,1 LB
5344,729562,4002,MEAT,National,BEEF,LEAN, 
5348,730508,1094,MEAT-PCKGD,National,HOT DOGS,PREMIUM - BEEF,1 LB
5353,730855,4180,MEAT,National,CHICKEN,WINGS, 
5388,735851,397,MEAT-PCKGD,National,FROZEN MEAT,FRZN BREADED PREPARED CHICK,29 OZ
5399,738262,830,GROCERY,National,MEAT - SHELF STABLE,VIENNA SAUSAGE,5 OZ
5419,741560,2186,MEAT-PCKGD,National,LUNCHMEAT,MISCELLANEOUS,2.0 OZ
5421,742125,1548,MEAT-PCKGD,National,DINNER SAUSAGE,SMOKED/COOKED - BEEF,14 OZ
5440,745441,69,MEAT-PCKGD,Private,MEAT - MISC,BREAST - BONELESS(IQF),3 LB
5453,748359,2828,MEAT,National,BEEF,LOIN - STK/CHP/SLC, 
5464,750439,1094,MEAT-PCKGD,National,LUNCHMEAT,POULTRY,6 OZ
5465,750958,69,MEAT-PCKGD,Private,DINNER SAUSAGE,FRESH,18 OZ
5471,752610,1094,MEAT-PCKGD,National,LUNCHMEAT,LUNCH COMBO,10.55OZ
5475,753761,781,MEAT-PCKGD,National,LUNCHMEAT,PEPPERONI/SALAMI,8 OZ
5484,754794,4042,MEAT,National,PORK,ENHANCED, 
5492,756601,1815,MEAT-PCKGD,National,HEAT/SERVE,BREADED - CHICKEN,12 OZ
5495,757211,2065,MEAT,National,CHICKEN,CHICKEN LEGS/QUARTERS,10 LB
5533,764088,1087,SEAFOOD-PCKGD,National,SEAFOOD - FROZEN,FRZN BRD STICK/PORTON,19 OZ
5549,766874,1089,MEAT-PCKGD,National,DINNER SAUSAGE,SMOKED/COOKED,1 LB
5568,770298,2244,DELI,National,DELI MEATS,MEAT: PATES/MOUSSE,8 OZ
5578,771486,4591,MEAT,National,BEEF,LOIN - STK/CHP/SLC, 
5586,772666,781,MEAT-PCKGD,National,LUNCHMEAT,PEPPERONI/SALAMI,3 1/2 OZ
5632,783300,69,MEAT-PCKGD,Private,HOT DOGS,ECONOMY - MEAT,1 LB
5644,785679,1094,MEAT-PCKGD,National,LUNCHMEAT,HAM,6 OZ.
5646,785838,2837,MEAT,National,BEEF,SELECT BEEF, 
5655,786732,4009,MEAT,National,BEEF,PRIMAL, 
5657,787189,1094,MEAT-PCKGD,National,HOT DOGS,PREMIUM - MEAT,1 LB
5658,787357,69,MEAT-PCKGD,Private,BACON,PREMIUM,16 OZ
5680,792144,4311,MEAT,National,CHICKEN,CHICKEN WINGS, 
5694,795231,1094,MEAT-PCKGD,National,LUNCHMEAT,POULTRY,10 OZ
5703,797627,4731,MEAT,National,BEEF,GRND/PATTY - CHUCK, 
5715,801072,4056,MEAT,National,PORK,ENHANCED, 
5753,807475,4246,DELI,National,CHICKEN/POULTRY,CHIX: VALUE ADDED (HOT), 
5785,813681,781,MEAT-PCKGD,National,BACON,PREMIUM,1LB
5830,819255,1007,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,ROLLS - PORK,1 LB
5831,819264,3669,MEAT,National,SMOKED MEATS,SHLDR - PICNIC, 
5837,819308,2879,MEAT,National,BEEF,CHOICE BEEF, 
5850,819430,4334,MEAT,National,PORK,STUFFED/MIXED PORK, 
5894,819809,472,GROCERY,National,WAREHOUSE SNACKS,MEAT SNACKS,.97 OZ
5897,819834,781,GROCERY,National,MEAT - SHELF STABLE,LUNCHEON MEAT,12 OZ
5917,819985,101,SEAFOOD-PCKGD,National,SEAFOOD-FRESH,SEAFOOD-FRE-NON RW-ALL,8 OZ
5930,820122,69,MEAT-PCKGD,Private,BACON,ECONOMY,12 OZ
5949,820307,4636,MEAT,National,TURKEY,TURKEY BREAST BONELESS, 
5953,820326,3846,MEAT,National,BEEF,PATTIES, 
5962,820377,4716,MEAT,National,BEEF,GRND/PATTY - SIRLOIN (90%+), 
5977,820530,1442,MEAT-PCKGD,National,LUNCHMEAT,PEPPERONI/SALAMI,12 OZ
6018,820936,3023,MEAT,National,PORK,RIBS - SPARE RIB/BACK RIB, 
6067,821366,3826,MEAT,National,BEEF,NATURAL BEEF, 
6083,821553,69,SEAFOOD-PCKGD,Private,SEAFOOD - FROZEN,SEAFOOD-FRZ-RAW FILLETS,14 OZ
6100,821674,2825,MEAT,National,BEEF,LOIN - STK/CHP/SLC, 
6109,821735,2186,MEAT-PCKGD,National,LUNCHMEAT,HAM,2.5 OZ
6132,821859,3454,MEAT,National,PORK,ENHANCED, 
6142,821938,3011,MEAT,National,PORK,FRESH HAMS, 
6204,822443,3037,MEAT,National,PORK,LOIN - CHOPS BONE-IN, 
6209,822484,781,GROCERY,National,MEAT - SHELF STABLE,MICROWAVABLE CUPS,7.5 OZ
6214,822524,69,GROCERY,Private,SEAFOOD - SHELF STABLE,TUNA,12 OZ
6230,822642,2918,MEAT,National,BEEF,CHOICE BEEF, 
6235,822664,2918,MEAT,National,BEEF,CHOICE BEEF, 
6246,822735,69,GROCERY,Private,MEAT - SHELF STABLE,MICROWAVABLE CUPS,7.5 OZ
6250,822781,2082,MEAT-PCKGD,National,DINNER SAUSAGE,SMOKED/COOKED,16 OZ
6308,823326,2972,MEAT,National,BEEF,KABOBS, 
6310,823348,2996,MEAT,National,LAMB,CHUCK/SHOULDER, 
6346,823641,1087,SEAFOOD-PCKGD,National,SEAFOOD - FROZEN,FRZN BRD STICK/PORTON,19 OZ
6353,823701,4442,DELI,National,CHICKEN/POULTRY,CHIX: VALUE ADDED (HOT), 
6354,823704,2082,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,ROLLS - PORK,16 OZ
6361,823750,4758,MEAT,National,PORK,RIBS, 
6377,823842,2786,MEAT,National,TURKEY,EXTERNAL, 
6380,823862,69,DELI,Private,CHICKEN/POULTRY,CHIX: ROTISSERIE (HOT), 
6386,823942,3371,SEAFOOD,National,SEAFOOD-FRESH,SEAFOOD-FRE-OYSTERS-RAW, 
6390,823990,2929,MEAT,National,BEEF,CHOICE BEEF, 
6446,824426,69,MEAT-PCKGD,Private,FROZEN MEAT,FRZN BREADED PREPARED CHICK,12 OZ
6456,824548,2946,MEAT,National,BEEF,CHOICE BEEF, 
6470,824641,472,GROCERY,National,WAREHOUSE SNACKS,MEAT SNACKS,.56 OZ
6491,824784,4834,MEAT,National,SMOKED MEATS,MISCELLANEOUS, 
6523,825061,1138,MEAT-PCKGD,National,LUNCHMEAT,LUNCH COMBO,2.6 OZ
6530,825113,4722,MEAT,National,BEEF,GRND/PATTY - ROUND, 
6539,825153,2972,MEAT,National,BEEF,KABOBS, 
6557,825289,69,MEAT-PCKGD,Private,FROZEN MEAT,FRZN BREADED PREPARED CHICK,28 OZ
6565,825343,2918,MEAT,National,BEEF,CHOICE BEEF, 
6569,825365,69,MEAT-PCKGD,Private,LUNCHMEAT,PEPPERONI/SALAMI,8 OZ
6587,825538,1216,MEAT-PCKGD,National,MEAT - MISC,GRND/PATTY - FROZEN,4 LB
6606,825686,3423,MEAT,National,BEEF,LOIN - STK/CHP/SLC, 
6608,825716,4296,MEAT,National,CHICKEN,INTERNAL, 
6612,825749,2976,MEAT,National,BEEF,STIR FRY/STRIPS/FAJITAS, 
6619,825847,3826,MEAT,National,BEEF,NATURAL BEEF, 
6623,825882,2326,GROCERY,National,SEAFOOD - SHELF STABLE,TUNA,6.4 OZ
6630,825970,69,MEAT-PCKGD,Private,HOT DOGS,PREMIUM - MEAT,16 OZ
6639,826022,3049,MEAT,National,PORK,LOIN - ROAST, 
6646,826067,1107,MEAT-PCKGD,National,LUNCHMEAT,POULTRY,6 OZ
6718,826666,397,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN BREADED PREPARED CHICK,3 LB
6753,826930,4318,MEAT,National,CHICKEN,CHICKEN LEGS/QUARTERS, 
6765,827019,80,SEAFOOD-PCKGD,National,SEAFOOD - FROZEN,FRZN BRD STICK/PORTON,12 OZ
6772,827050,1999,GROCERY,National,MEAT - SHELF STABLE,CHUNK MEATS - ALL,5 OZ
6804,827271,1377,GROCERY,National,MEAT - SHELF STABLE,MICROWAVABLE CUPS,7.5 OZ
6824,827546,2839,MEAT,National,BEEF,SELECT BEEF, 
6825,827570,1094,MEAT-PCKGD,National,LUNCHMEAT,LUNCH COMBO,4.5 OZ
6836,827656,4208,DELI,National,DELI MEATS,MEAT:HAM BULK, 
6859,827826,1598,MEAT-PCKGD,National,FROZEN MEAT,CORN DOGS,2.3 LB
6865,827875,69,GROCERY,Private,SEAFOOD - SHELF STABLE,SALMON,14.75 OZ
6868,827894,2766,MEAT,National,TURKEY,WHOLE HEN (UNDER 15LBS), 
6884,828040,1230,MEAT-PCKGD,National,FROZEN MEAT,FRZN BURGERS/BBQ/MEATBALL,16 OZ
6886,828048,2065,MEAT-PCKGD,National,HEAT/SERVE,CHICKEN-FULLY COOKED,15.85 OZ
6890,828073,1089,MEAT-PCKGD,National,LUNCHMEAT,MISCELLANEOUS,5 OZ
6892,828083,2921,MEAT,National,BEEF,CHOICE BEEF, 
6894,828106,2945,MEAT,National,BEEF,CHOICE BEEF, 
6951,828516,1089,MEAT-PCKGD,National,LUNCHMEAT,POULTRY,5 OZ
6952,828520,2776,MEAT,National,TURKEY,TURKEY BREAST BONE IN, 
6960,828570,2901,MEAT,National,BEEF,LOIN - STK/CHP/SLC, 
6965,828616,4655,MEAT,National,TURKEY,TURKEY PARTS SMOKED, 
6967,828628,4041,MEAT,National,PORK,ENHANCED, 
6984,828813,3824,MEAT,National,BEEF,NATURAL BEEF, 
6991,828878,3003,MEAT,National,LAMB,CHUCK/SHOULDER, 
6996,828910,69,SEAFOOD-PCKGD,Private,SEAFOOD - FROZEN,SEAFOOD-FRZ-IQF RAW SHRIMP RW,16 OZ
7028,829202,3832,MEAT,National,BEEF,NATURAL BEEF, 
7030,829242,2219,MEAT-PCKGD,National,BACON,PRE-COOKED,2.2 OZ
7061,829465,2957,MEAT,National,BEEF,BRISKET, 
7071,829549,1138,MEAT-PCKGD,National,DINNER SAUSAGE,SMOKED/COOKED - BETTER FOR YOU,10 OZ
7079,829645,69,MEAT-PCKGD,Private,LUNCHMEAT,MISCELLANEOUS,5 OZ
7082,829685,4319,MEAT,National,CHICKEN,CHICKEN THIGHS, 
7083,829690,2012,MEAT-PCKGD,National,DINNER SAUSAGE,KOSHER/SPECIALTY,12 OZ
7099,829920,69,GROCERY,Private,SEAFOOD - SHELF STABLE,MISC.CND SEAFOODS (CRABETC),3.75 OZ
7100,829928,1107,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,LINKS - COOKED,7 OZ
7103,829955,1094,MEAT-PCKGD,National,LUNCHMEAT,LOAVE,8 OZ
7111,830014,5173,SEAFOOD-PCKGD,National,SEAFOOD - FROZEN,FRZN MISC SEAFOOD,11 OZ
7132,830203,69,DELI,Private,CHICKEN/POULTRY,CHIX:FRD 8PC/CUT UP (HOT), 
7141,830281,1230,MEAT-PCKGD,National,LUNCHMEAT,HAM,10 OZ
7154,830460,3985,MEAT,National,CHICKEN,WHOLE/CUTUP, 
